"SUBNATION_NAME","NAME_CATEGORY_DESC","ELCODE","FAMILY","SNAME","SCOMNAME","GNAME","GCOMNAME","S_RANK","N_RANK","G_RANK","ORIGIN_DESC","CURR_PRESENCE_ABSENCE_DESC","EO_TRACK_STATUS_DESC","Scientific Name","English Name","BirdNET"
"Alberta","Vertebrate Animal","ABPBX24010","Icteriidae","Icteria virens","Yellow-breasted Chat","Icteria virens","Yellow-breasted Chat","S3S4B","N3N4B,N3N4M","G5","Native","Present","Do not track","Icteria virens","Yellow-breasted Chat","Icteria virens_Yellow-breasted Chat"
"Alberta","Vertebrate Animal","ABPBXA9010","Icteridae","Dolichonyx oryzivorus","Bobolink","Dolichonyx oryzivorus","Bobolink","S3B","N5B,N4N5M","G5","Native","Present","Track on a watch list only","Dolichonyx oryzivorus","Bobolink","Dolichonyx oryzivorus_Bobolink"
"Alberta","Vertebrate Animal","ABPBXB0010","Icteridae","Agelaius phoeniceus","Red-winged Blackbird","Agelaius phoeniceus","Red-winged Blackbird","S5B,SUN","N5B,N5N,N5M","G5","Native","Present","Do not track","Agelaius phoeniceus","Red-winged Blackbird","Agelaius phoeniceus_Red-winged Blackbird"
"Alberta","Vertebrate Animal","ABNPB04010","Columbidae","Zenaida asiatica","White-winged Dove","Zenaida asiatica","White-winged Dove","SNA","NNA","G5","Native","Unknown/Undetermined","Do not track","Zenaida asiatica","White-winged Dove","Zenaida asiatica_White-winged Dove"
"Alberta","Vertebrate Animal","ABNNF11030","Scolopacidae","Calidris alba","Sanderling","Calidris alba","Sanderling","S4M","N3B,N4N5N,N5M","G5","Native","Present","Do not track","Calidris alba","Sanderling","Calidris alba_Sanderling"
"Alberta","Vertebrate Animal","ABPBXA4050","Passerellidae","Zonotrichia querula","Harris's Sparrow","Zonotrichia querula","Harris's Sparrow","SUM","N4B,NUN,N5M","G5","Native","Present","Do not track","Zonotrichia querula","Harris's Sparrow","Zonotrichia querula_Harris's Sparrow"
"Alberta","Vertebrate Animal","ABNPB02030","Columbidae","Streptopelia decaocto","Eurasian Collared-Dove","Streptopelia decaocto","Eurasian Collared-Dove","SNA","NNA","G5","Exotic","Present","Do not track","Streptopelia decaocto","Collared Dove","Streptopelia decaocto_Collared Dove"
"Alberta","Vertebrate Animal","ABNKC19120","Accipitridae","Buteo regalis","Ferruginous Hawk","Buteo regalis","Ferruginous Hawk","S3B,S2M","N3B,N3N,NUM","G4","Native","Present","Track all extant and selected historical EOs","Buteo regalis","Ferruginous Hawk","Buteo regalis_Ferruginous Hawk"
"Alberta","Vertebrate Animal","ABPBY06030","Fringillidae","Spinus pinus","Pine Siskin","Spinus pinus","Pine Siskin","S4S5B,S5N","N5B,N5N,N5M","G5","Native","Present","Do not track","Spinus pinus","Pine Siskin","Spinus pinus_Pine Siskin"
"Alberta","Vertebrate Animal","ABNSB07010","Strigidae","Surnia ulula","Northern Hawk Owl","Surnia ulula","Northern Hawk Owl","S5","N5B,N5N,N3M","G5","Native","Present","Do not track","Surnia ulula","Northern Hawk Owl","Surnia ulula_Northern Hawk Owl"
"Alberta","Vertebrate Animal","ABPBXA5020","Passerellidae","Junco hyemalis","Dark-eyed Junco","Junco hyemalis","Dark-eyed Junco","S5B,SUN","N5B,N5N,N5M","G5","Native","Present","Do not track","Junco hyemalis","Dark-eyed Junco","Junco hyemalis_Dark-eyed Junco"
"Alberta","Vertebrate Animal","ABPBK03010","Mimidae","Mimus polyglottos","Northern Mockingbird","Mimus polyglottos","Northern Mockingbird","SU","N5B,N4N5N,N5M","G5","Native","Present","Do not track","Mimus polyglottos","Northern Mockingbird","Mimus polyglottos_Northern Mockingbird"
"Alberta","Vertebrate Animal","ABPBG09010","Troglodytidae","Troglodytes aedon","House Wren","Troglodytes aedon","House Wren","S5B","N5B,N5M","G5","Native","Present","Do not track","Troglodytes aedon","House Wren","Troglodytes aedon_House Wren"
"Alberta","Vertebrate Animal","ABNSB05010","Strigidae","Bubo virginianus","Great Horned Owl","Bubo virginianus","Great Horned Owl","S5","N5","G5","Native","Present","Do not track","Bubo virginianus","Great Horned Owl","Bubo virginianus_Great Horned Owl"
"Alberta","Vertebrate Animal","ABNNF07070","Scolopacidae","Numenius americanus","Long-billed Curlew","Numenius americanus","Long-billed Curlew","S3B","N4B,N4M","G5","Native","Present","Track all extant and selected historical EOs","Numenius americanus","Long-billed Curlew","Numenius americanus_Long-billed Curlew"
"Alberta","Vertebrate Animal","ABNNM08020","Laridae","Hydroprogne caspia","Caspian Tern","Hydroprogne caspia","Caspian Tern","S3B","N4B,N4M","G5","Native","Present","Track all extant and selected historical EOs","Hydroprogne caspia","Caspian Tern","Hydroprogne caspia_Caspian Tern"
"Alberta","Vertebrate Animal","ABPBY02030","Fringillidae","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","Leucosticte tephrocotis","Gray-crowned Rosy-Finch","S4B,SUN","N5B,N4N5N,N5M","G5","Native","Present","Do not track","Leucosticte tephrocotis","Grey-crowned Rosy-Finch","Leucosticte tephrocotis_Grey-crowned Rosy-Finch"
"Alberta","Vertebrate Animal","ABNNF06010","Scolopacidae","Bartramia longicauda","Upland Sandpiper","Bartramia longicauda","Upland Sandpiper","S4B","N5B,N5M","G5","Native","Present","Do not track","Bartramia longicauda","Upland Sandpiper","Bartramia longicauda_Upland Sandpiper"
"Alberta","Vertebrate Animal","ABPAU09030","Hirundinidae","Hirundo rustica","Barn Swallow","Hirundo rustica","Barn Swallow","S4B","N3N4B,N3N4M","G5","Native","Present","Track on a watch list only","Hirundo rustica","Barn Swallow","Hirundo rustica_Barn Swallow"
"Alberta","Vertebrate Animal","ABNJB10040","Anatidae","Anas rubripes","American Black Duck","Anas rubripes","American Black Duck","SUB","N5B,N5N,N5M","G5","Native","Present","Do not track","Anas rubripes","American Black Duck","Anas rubripes_American Black Duck"
"Alberta","Vertebrate Animal","ABPBX01030","Parulidae","Vermivora chrysoptera","Golden-winged Warbler","Vermivora chrysoptera","Golden-winged Warbler","SNA","N4B,NUM","G4","Native","Unknown/Undetermined","Do not track","Vermivora chrysoptera","Golden-winged Warbler","Vermivora chrysoptera_Golden-winged Warbler"
"Alberta","Vertebrate Animal","ABNGA11010","Ardeidae","Nycticorax nycticorax","Black-crowned Night-Heron","Nycticorax nycticorax","Black-crowned Night-Heron","S3B","N4B,N1N,N4N5M","G5","Native","Present","Track all extant and selected historical EOs","Nycticorax nycticorax","Black-crowned Night Heron","Nycticorax nycticorax_Black-crowned Night Heron"
"Alberta","Vertebrate Animal","ABNNF11120","Scolopacidae","Calidris bairdii","Baird's Sandpiper","Calidris bairdii","Baird's Sandpiper","SUM","N5B,N5M","G5","Native","Present","Do not track","Calidris bairdii","Baird's Sandpiper","Calidris bairdii_Baird's Sandpiper"
"Alberta","Vertebrate Animal","ABNUC47010","Trochilidae","Calypte anna","Anna's Hummingbird","Calypte anna","Anna's Hummingbird","SNA","N4N5","G5","Native","Unknown/Undetermined","Do not track","Calypte anna","Anna's Hummingbird","Calypte anna_Anna's Hummingbird"
"Alberta","Vertebrate Animal","ABNPB04040","Columbidae","Zenaida macroura","Mourning Dove","Zenaida macroura","Mourning Dove","S5B","N5B,N5N,N5M","G5","Native","Present","Do not track","Zenaida macroura","Mourning Dove","Zenaida macroura_Mourning Dove"
"Alberta","Vertebrate Animal","ABNNF08040","Scolopacidae","Limosa fedoa","Marbled Godwit","Limosa fedoa","Marbled Godwit","S4B","N5B,NUN,N5M","G5","Native","Present","Do not track","Limosa fedoa","Marbled Godwit","Limosa fedoa_Marbled Godwit"
"Alberta","Vertebrate Animal","ABNJB04020","Anatidae","Anser rossii","Ross's Goose","Anser rossii","Ross's Goose","S5M","N5B,N5M","G4","Native","Present","Do not track","Anser rossii","Ross's Goose","Anser rossii_Ross's Goose"
"Alberta","Vertebrate Animal","ABNLC14010","Phasianidae","Meleagris gallopavo","Wild Turkey","Meleagris gallopavo","Wild Turkey","SNA","N5","G5","Exotic","Present","Do not track","Meleagris gallopavo","Wild Turkey","Meleagris gallopavo_Wild Turkey"
"Alberta","Vertebrate Animal","ABNNM03090","Laridae","Larus canus","Mew Gull","Larus canus","Mew Gull","SUB","N5B,N4N5N,N5M","G5","Native","Present","Track all extant and selected historical EOs","Larus canus","Common Gull","Larus canus_Common Gull"
"Alberta","Vertebrate Animal","ABNNM03100","Laridae","Larus delawarensis","Ring-billed Gull","Larus delawarensis","Ring-billed Gull","S4B","N5B,N5N,N5M","G5","Native","Present","Do not track","Larus delawarensis","Ring-billed Gull","Larus delawarensis_Ring-billed Gull"
"Alberta","Vertebrate Animal","ABNME05030","Rallidae","Rallus limicola","Virginia Rail","Rallus limicola","Virginia Rail","S4B","N5B,NUM,N5M","G5","Native","Present","Track on a watch list only","Rallus limicola","Virginia Rail","Rallus limicola_Virginia Rail"
"Alberta","Vertebrate Animal","ABPBXB9220","Icteridae","Icterus bullockii","Bullock's Oriole","Icterus bullockii","Bullock's Oriole","S2B","N5B,N5M","G5","Native","Present","Track all extant and selected historical EOs","Icterus bullockii","Bullock's Oriole","Icterus bullockii_Bullock's Oriole"
"Alberta","Vertebrate Animal","ABNLC10010","Phasianidae","Lagopus lagopus","Willow Ptarmigan","Lagopus lagopus","Willow Ptarmigan","S1","N5","G5","Native","Present","Track all extant and selected historical EOs","Lagopus lagopus","Red Grouse/Willow Grouse","Lagopus lagopus_Red Grouse/Willow Grouse"
"Alberta","Vertebrate Animal","ABNKD06030","Falconidae","Falco columbarius","Merlin","Falco columbarius","Merlin","S5","N5B,N5N,N5M","G5","Native","Present","Do not track","Falco columbarius","Merlin","Falco columbarius_Merlin"
"Alberta","Vertebrate Animal","ABNUC51020","Trochilidae","Selasphorus rufus","Rufous Hummingbird","Selasphorus rufus","Rufous Hummingbird","S4B","N5B,N5M","G4","Native","Present","Do not track","Selasphorus rufus","Rufous Hummingbird","Selasphorus rufus_Rufous Hummingbird"
"Alberta","Vertebrate Animal","ABNNF11130","Scolopacidae","Calidris melanotos","Pectoral Sandpiper","Calidris melanotos","Pectoral Sandpiper","SUM","N5B,N5M","G5","Native","Present","Do not track","Calidris melanotos","Pectoral Sandpiper","Calidris melanotos_Pectoral Sandpiper"
"Alberta","Vertebrate Animal","ABPBXB2020","Icteridae","Sturnella magna","Eastern Meadowlark","Sturnella magna","Eastern Meadowlark","SNA","N4B,NUM","G5","Native","Unknown/Undetermined","Do not track","Sturnella magna","Eastern Meadowlark","Sturnella magna_Eastern Meadowlark"
"Alberta","Vertebrate Animal","ABPBN01020","Bombycillidae","Bombycilla cedrorum","Cedar Waxwing","Bombycilla cedrorum","Cedar Waxwing","S5B","N5B,N5N,N5M","G5","Native","Present","Do not track","Bombycilla cedrorum","Cedar Waxwing","Bombycilla cedrorum_Cedar Waxwing"
"Alberta","Vertebrate Animal","ABNKC12060","Accipitridae","Accipiter gentilis","Northern Goshawk","Accipiter gentilis","Northern Goshawk","S3S4B,SUN","N4B,N4N5N,N4N5M","G5","Native","Present","Do not track","Accipiter gentilis","Eurasian Goshawk","Accipiter gentilis_Eurasian Goshawk"
"Alberta","Vertebrate Animal","ABNBA01030","Gaviidae","Gavia immer","Common Loon","Gavia immer","Common Loon","S5B","N5B,N5N,N5M","G5","Native","Present","Do not track","Gavia immer","Great Northern Diver","Gavia immer_Great Northern Diver"
"Alberta","Vertebrate Animal","ABPAE35030","Tyrannidae","Sayornis saya","Say's Phoebe","Sayornis saya","Say's Phoebe","S4B","N5B,N5M","G5","Native","Present","Do not track","Sayornis saya","Say's Phoebe","Sayornis saya_Say's Phoebe"
"Alberta","Vertebrate Animal","ABNJB20010","Anatidae","Lophodytes cucullatus","Hooded Merganser","Lophodytes cucullatus","Hooded Merganser","S4B","N5B,N5N,N5M","G5","Native","Present","Track all extant and selected historical EOs","Lophodytes cucullatus","Hooded Merganser","Lophodytes cucullatus_Hooded Merganser"
"Alberta","Vertebrate Animal","ABPBX98010","Passerellidae","Calamospiza melanocorys","Lark Bunting","Calamospiza melanocorys","Lark Bunting","S2B","N4B,N4M","G5","Native","Present","Do not track","Calamospiza melanocorys","Lark Bunting","Calamospiza melanocorys_Lark Bunting"
"Alberta","Vertebrate Animal","ABNND01010","Recurvirostridae","Himantopus mexicanus","Black-necked Stilt","Himantopus mexicanus","Black-necked Stilt","S4B","N4B,N4M","G5","Native","Present","Track on a watch list only","Himantopus mexicanus","Black-necked Stilt","Himantopus mexicanus_Black-necked Stilt"
"Alberta","Vertebrate Animal","ABPBXB6070","Icteridae","Quiscalus quiscula","Common Grackle","Quiscalus quiscula","Common Grackle","S5B","N5B,NUN,N5M","G5","Native","Present","Do not track","Quiscalus quiscula","Common Grackle","Quiscalus quiscula_Common Grackle"
"Alberta","Vertebrate Animal","ABNUA03010","Apodidae","Chaetura pelagica","Chimney Swift","Chaetura pelagica","Chimney Swift","SNA","N4B,N3M","G4G5","Native","Unknown/Undetermined","Do not track","Chaetura pelagica","Chimney Swift","Chaetura pelagica_Chimney Swift"
"Alberta","Vertebrate Animal","ABPBX61030","Cardinalidae","Pheucticus ludovicianus","Rose-breasted Grosbeak","Pheucticus ludovicianus","Rose-breasted Grosbeak","S5B","N5B,N5M","G5","Native","Present","Do not track","Pheucticus ludovicianus","Rose-breasted Grosbeak","Pheucticus ludovicianus_Rose-breasted Grosbeak"
"Alberta","Vertebrate Animal","ABPAE33120","Tyrannidae","Empidonax difficilis","Pacific-slope Flycatcher","Empidonax difficilis","Pacific-slope Flycatcher","S2B","N5B,NUM","G5","Native","Present","Track all extant and selected historical EOs","Empidonax difficilis","Western Flycatcher","Empidonax difficilis_Western Flycatcher"
"Alberta","Vertebrate Animal","ABNLC09020","Phasianidae","Dendragapus obscurus","Blue Grouse","Dendragapus obscurus","Dusky Grouse","S4","N5","G5","Native","Present","Do not track","Dendragapus obscurus","Dusky Grouse","Dendragapus obscurus_Dusky Grouse"
"Alberta","Vertebrate Animal","ABPBW01160","Vireonidae","Vireo solitarius","Blue-headed Vireo","Vireo solitarius","Blue-headed Vireo","S5B","N5B,N5M","G5","Native","Present","Do not track","Vireo solitarius","Blue-headed Vireo","Vireo solitarius_Blue-headed Vireo"
"Alberta","Vertebrate Animal","ABNJB05030","Anatidae","Branta canadensis","Canada Goose","Branta canadensis","Canada Goose","S5B,SUN","N5B,N5N,N5M","G5","Native","Present","Do not track","Branta canadensis","Canada Goose","Branta canadensis_Canada Goose"
"Alberta","Vertebrate Animal","ABPBX97010","Passerellidae","Amphispiza bilineata","Black-throated Sparrow","Amphispiza bilineata","Black-throated Sparrow","SNA","NNA","G5","Native","Unknown/Undetermined","Do not track","Amphispiza bilineata","Black-throated Sparrow","Amphispiza bilineata_Black-throated Sparrow"
"Alberta","Vertebrate Animal","ABNJB11070","Anatidae","Aythya affinis","Lesser Scaup","Aythya affinis","Lesser Scaup","S5B","N5B,N5N,N5M","G5","Native","Present","Do not track","Aythya affinis","Lesser Scaup","Aythya affinis_Lesser Scaup"
"Alberta","Vertebrate Animal","ABPAE32010","Tyrannidae","Contopus cooperi","Olive-sided Flycatcher","Contopus cooperi","Olive-sided Flycatcher","S4B","N4B,N3M","G4","Native","Present","Track on a watch list only","Contopus cooperi","Olive-sided Flycatcher","Contopus cooperi_Olive-sided Flycatcher"
"Alberta","Vertebrate Animal","ABPBXB5020","Icteridae","Euphagus cyanocephalus","Brewer's Blackbird","Euphagus cyanocephalus","Brewer's Blackbird","S4S5B,SUN","N5B,N4N5M,N5M","G5","Native","Present","Do not track","Euphagus cyanocephalus","Brewer's Blackbird","Euphagus cyanocephalus_Brewer's Blackbird"
"Alberta","Vertebrate Animal","ABNKC19070","Accipitridae","Buteo swainsoni","Swainson's Hawk","Buteo swainsoni","Swainson's Hawk","S4B","N4N5B,N4N5M","G5","Native","Present","Do not track","Buteo swainsoni","Swainson's Hawk","Buteo swainsoni_Swainson's Hawk"
"Alberta","Vertebrate Animal","ABPBR01030","Laniidae","Lanius ludovicianus","Loggerhead Shrike","Lanius ludovicianus","Loggerhead Shrike","S3B","N3B,N3M","G4","Native","Present","Do not track","Lanius ludovicianus","Loggerhead Shrike","Lanius ludovicianus_Loggerhead Shrike"
"Alberta","Vertebrate Animal","ABNLC13030","Phasianidae","Tympanuchus phasianellus","Sharp-tailed Grouse","Tympanuchus phasianellus","Sharp-tailed Grouse","S4","N5","G5","Native","Present","Do not track","Tympanuchus phasianellus","Sharp-tailed Grouse","Tympanuchus phasianellus_Sharp-tailed Grouse"
"Alberta","Vertebrate Animal","ABNTA04010","Caprimulgidae","Phalaenoptilus nuttallii","Common Poorwill","Phalaenoptilus nuttallii","Common Poorwill","SUB","N4?B,NUM","G5","Native","Present","Track all extant and selected historical EOs","Phalaenoptilus nuttallii","Common Poorwill","Phalaenoptilus nuttallii_Common Poorwill"
"Alberta","Vertebrate Animal","ABNYF12020","Picidae","Dryocopus pileatus","Pileated Woodpecker","Dryocopus pileatus","Pileated Woodpecker","S4","N5","G5","Native","Present","Do not track","Dryocopus pileatus","Pileated Woodpecker","Dryocopus pileatus_Pileated Woodpecker"
"Alberta","Vertebrate Animal","ABNUA06010","Apodidae","Aeronautes saxatalis","White-throated Swift","Aeronautes saxatalis","White-throated Swift","SNA","N3N4B","G5","Native","Unknown/Undetermined","Do not track","Aeronautes saxatalis","White-throated Swift","Aeronautes saxatalis_White-throated Swift"
"Alberta","Vertebrate Animal","ABNNF11190","Scolopacidae","Calidris himantopus","Stilt Sandpiper","Calidris himantopus","Stilt Sandpiper","SUM","N5B,N5M","G5","Native","Present","Do not track","Calidris himantopus","Stilt Sandpiper","Calidris himantopus_Stilt Sandpiper"
"Alberta","Vertebrate Animal","ABPAU03010","Hirundinidae","Tachycineta bicolor","Tree Swallow","Tachycineta bicolor","Tree Swallow","S5B","N5B,N5M","G5","Native","Present","Do not track","Tachycineta bicolor","Tree Swallow","Tachycineta bicolor_Tree Swallow"
"Alberta","Vertebrate Animal","ABNRB02010","Cuculidae","Coccyzus erythropthalmus","Black-billed Cuckoo","Coccyzus erythropthalmus","Black-billed Cuckoo","S3B","N5B,N5M","G5","Native","Present","Track on a watch list only","Coccyzus erythropthalmus","Black-billed Cuckoo","Coccyzus erythropthalmus_Black-billed Cuckoo"
"Alberta","Vertebrate Animal","ABNJB18010","Anatidae","Bucephala clangula","Common Goldeneye","Bucephala clangula","Common Goldeneye","S5B","N5B,N5N,N5M","G5","Native","Present","Do not track","Bucephala clangula","Common Goldeneye","Bucephala clangula_Common Goldeneye"
"Alberta","Vertebrate Animal","ABNNF01030","Scolopacidae","Tringa flavipes","Lesser Yellowlegs","Tringa flavipes","Lesser Yellowlegs","S3S4B","N4N5B,N5M","G5","Native","Present","Do not track","Tringa flavipes","Lesser Yellowlegs","Tringa flavipes_Lesser Yellowlegs"
"Alberta","Vertebrate Animal","ABNSB15020","Strigidae","Aegolius acadicus","Northern Saw-whet Owl","Aegolius acadicus","Northern Saw-whet Owl","S5B,SUN","N5B,N5N,N5M","G5","Native","Present","Do not track","Aegolius acadicus","Northern Saw-whet Owl","Aegolius acadicus_Northern Saw-whet Owl"
"Alberta","Vertebrate Animal","ABPBJ20170","Turdidae","Turdus migratorius","American Robin","Turdus migratorius","American Robin","S5B,SUN","N5B,N4N5N,N5M","G5","Native","Present","Do not track","Turdus migratorius","American Robin","Turdus migratorius_American Robin"
"Alberta","Vertebrate Animal","ABNSB08010","Strigidae","Glaucidium gnoma","Northern Pygmy-Owl","Glaucidium gnoma","Northern Pygmy-Owl","S3","N4N5","G4G5","Native","Present","Track on a watch list only","Glaucidium gnoma","Northern Pygmy-Owl","Glaucidium gnoma_Northern Pygmy-Owl"
"Alberta","Vertebrate Animal","ABNPB01010","Columbidae","Columba livia","Rock Dove","Columba livia","Rock Pigeon","SNA","NNA","G5","Exotic","Present","Do not track","Columba livia","Rock Dove","Columba livia_Rock Dove"
"Alberta","Vertebrate Animal","ABNNM04010","Laridae","Rissa tridactyla","Black-legged Kittiwake","Rissa tridactyla","Black-legged Kittiwake","SNA","N5B,N5N,N5M","G5","Native","Unknown/Undetermined","Do not track","Rissa tridactyla","Black-legged Kittiwake","Rissa tridactyla_Black-legged Kittiwake"
"Alberta","Vertebrate Animal","ABPBM02060","Motacillidae","Anthus spragueii","Sprague's Pipit","Anthus spragueii","Sprague's Pipit","S3S4B","N3N4B,N3N4M","G3G4","Native","Present","Track all extant and selected historical EOs","Anthus spragueii","Sprague's Pipit","Anthus spragueii_Sprague's Pipit"
"Alberta","Vertebrate Animal","ABNGA01020","Ardeidae","Botaurus lentiginosus","American Bittern","Botaurus lentiginosus","American Bittern","S3S4B","N5B,N3N,N5M","G5","Native","Present","Track on a watch list only","Botaurus lentiginosus","American Bittern","Botaurus lentiginosus_American Bittern"
"Alberta","Vertebrate Animal","ABNJB02030","Anatidae","Cygnus buccinator","Trumpeter Swan","Cygnus buccinator","Trumpeter Swan","S4B","N5B,N5N,N5M","G4","Native","Present","Track on a watch list only","Cygnus buccinator","Trumpeter Swan","Cygnus buccinator_Trumpeter Swan"
"Alberta","Vertebrate Animal","ABPBW01230","Vireonidae","Vireo philadelphicus","Philadelphia Vireo","Vireo philadelphicus","Philadelphia Vireo","S5B","N5B,N5M","G5","Native","Present","Do not track","Vireo philadelphicus","Philadelphia Vireo","Vireo philadelphicus_Philadelphia Vireo"
"Alberta","Vertebrate Animal","AMALC02020","Cervidae","Odocoileus virginianus","White-tailed Deer","Odocoileus virginianus","White-tailed Deer","S5","N5","G5","Native","Present","Do not track","Odocoileus virginianus","White-tailed Deer","Odocoileus virginianus_White-tailed Deer"
"Alberta","Vertebrate Animal","ABNGA13010","Ardeidae","Nyctanassa violacea","Yellow-crowned Night-Heron","Nyctanassa violacea","Yellow-crowned Night-Heron","SNA","NNA","G5","Native","Unknown/Undetermined","Do not track","Nyctanassa violacea","Yellow-crowned Night Heron","Nyctanassa violacea_Yellow-crowned Night Heron"
"Alberta","Vertebrate Animal","ABNNF11180","Scolopacidae","Calidris ferruginea","Curlew Sandpiper","Calidris ferruginea","Curlew Sandpiper","SNA","NNA","G5?","Native","Unknown/Undetermined","Do not track","Calidris ferruginea","Curlew Sandpiper","Calidris ferruginea_Curlew Sandpiper"
"Alberta","Vertebrate Animal","ABNNM03210","Laridae","Larus marinus","Great Black-backed Gull","Larus marinus","Great Black-backed Gull","SNA","N5B,N5N,N5M","G5","Native","Unknown/Undetermined","Do not track","Larus marinus","Great Black-backed Gull","Larus marinus_Great Black-backed Gull"
"Alberta","Vertebrate Animal","ABPAU07010","Hirundinidae","Stelgidopteryx serripennis","Northern Rough-winged Swallow","Stelgidopteryx serripennis","Northern Rough-winged Swallow","S4B","N5B,N5M","G5","Native","Present","Do not track","Stelgidopteryx serripennis","Northern Rough-winged Swallow","Stelgidopteryx serripennis_Northern Rough-winged Swallow"
"Alberta","Vertebrate Animal","ABPBXA6030","Calcariidae","Calcarius pictus","Smith's Longspur","Calcarius pictus","Smith's Longspur","SUM","N4N5B,N4N5M","G4G5","Native","Present","Do not track","Calcarius pictus","Smith's Longspur","Calcarius pictus_Smith's Longspur"
"Alberta","Vertebrate Animal","ABPBK06050","Mimidae","Toxostoma bendirei","Bendire's Thrasher","Toxostoma bendirei","Bendire's Thrasher","SNA","NNA","G4","Native","Unknown/Undetermined","Do not track","Toxostoma bendirei","Bendire's Thrasher","Toxostoma bendirei_Bendire's Thrasher"
"Alberta","Vertebrate Animal","ABNNF09020","Scolopacidae","Arenaria melanocephala","Black Turnstone","Arenaria melanocephala","Black Turnstone","SNA","N5N,N5M","G5","Native","Unknown/Undetermined","Do not track","Arenaria melanocephala","Black Turnstone","Arenaria melanocephala_Black Turnstone"
"Alberta","Vertebrate Animal","ABNJB18020","Anatidae","Bucephala islandica","Barrow's Goldeneye","Bucephala islandica","Barrow's Goldeneye","S4B,SUN","N5B,N4N5N,N5M","G5","Native","Present","Do not track","Bucephala islandica","Barrow's Goldeneye","Bucephala islandica_Barrow's Goldeneye"
"Alberta","Vertebrate Animal","ABNNF11060","Scolopacidae","Calidris ruficollis","Red-necked Stint","Calidris ruficollis","Red-necked Stint","SNA","NNA","G4","Native","Unknown/Undetermined","Do not track","Calidris ruficollis","Red-necked Stint","Calidris ruficollis_Red-necked Stint"
"Alberta","Vertebrate Animal","ABNME08020","Rallidae","Porzana carolina","Sora","Porzana carolina","Sora","S5B","N5B,N5M","G5","Native","Present","Do not track","Porzana carolina","Sora","Porzana carolina_Sora"
"Alberta","Vertebrate Animal","ABPBJ14010","Muscicapidae","Oenanthe oenanthe","Northern Wheatear","Oenanthe oenanthe","Northern Wheatear","SNA","N4N5B,N4N5M","G5","Native","Unknown/Undetermined","Do not track","Oenanthe oenanthe","Northern Wheatear","Oenanthe oenanthe_Northern Wheatear"
"Alberta","Vertebrate Animal","ABPBX64030","Cardinalidae","Passerina cyanea","Indigo Bunting","Passerina cyanea","Indigo Bunting","SNA","N5B,N5M","G5","Native","Unknown/Undetermined","Do not track","Passerina cyanea","Indigo Bunting","Passerina cyanea_Indigo Bunting"
"Alberta","Vertebrate Animal","ABNCA04010","Podicipedidae","Aechmophorus occidentalis","Western Grebe","Aechmophorus occidentalis","Western Grebe","S3B","N4B,N2N3N,N4M","G5","Native","Present","Track all extant and selected historical EOs","Aechmophorus occidentalis","Western Grebe","Aechmophorus occidentalis_Western Grebe"
"Alberta","Vertebrate Animal","ABNYF04010","Picidae","Melanerpes lewis","Lewis's Woodpecker","Melanerpes lewis","Lewis's Woodpecker","S3B","N3B,N3M","G4","Native","Present","Track on a watch list only","Melanerpes lewis","Lewis's Woodpecker","Melanerpes lewis_Lewis's Woodpecker"
"Alberta","Vertebrate Animal","ABPBJ22010","Turdidae","Ixoreus naevius","Varied Thrush","Ixoreus naevius","Varied Thrush","S5B,SUN","N5B,NUN,N5M","G5","Native","Present","Do not track","Ixoreus naevius","Varied Thrush","Ixoreus naevius_Varied Thrush"
"Alberta","Vertebrate Animal","ABPAV02010","Corvidae","Cyanocitta stelleri","Steller's Jay","Cyanocitta stelleri","Steller's Jay","S4","N5","G5","Native","Present","Do not track","Cyanocitta stelleri","Steller's Jay","Cyanocitta stelleri_Steller's Jay"
"Alberta","Vertebrate Animal","ABNKC19130","Accipitridae","Buteo lagopus","Rough-legged Hawk","Buteo lagopus","Rough-legged Hawk","S5N,SNRM","N5B,N5N,N5M","G5","Native","Present","Do not track","Buteo lagopus","Rough-legged Buzzard","Buteo lagopus_Rough-legged Buzzard"
"Alberta","Vertebrate Animal","ABNNB03100","Charadriidae","Charadrius montanus","Mountain Plover","Charadrius montanus","Mountain Plover","S1B","N1B,N1M","G3","Native","Present","Track all extant and selected historical EOs","Charadrius montanus","Mountain Plover","Charadrius montanus_Mountain Plover"
"Alberta","Vertebrate Animal","ABNNB03090","Charadriidae","Charadrius vociferus","Killdeer","Charadrius vociferus","Killdeer","S4S5B","N5B,N4N5N,N5M","G5","Native","Present","Do not track","Charadrius vociferus","Killdeer","Charadrius vociferus_Killdeer"
"Alberta","Vertebrate Animal","ABNGA06050","Ardeidae","Egretta tricolor","Tricolored Heron","Egretta tricolor","Tricolored Heron","SNA","NNA","G5","Native","Unknown/Undetermined","Do not track","Egretta tricolor","Tricoloured Heron","Egretta tricolor_Tricoloured Heron"
"Alberta","Vertebrate Animal","ABPBXA0020","Passerellidae","Ammodramus savannarum","Grasshopper Sparrow","Ammodramus savannarum","Grasshopper Sparrow","S4B","N4N5B,N4N5M","G5","Native","Present","Do not track","Ammodramus savannarum","Grasshopper Sparrow","Ammodramus savannarum_Grasshopper Sparrow"
"Alberta","Vertebrate Animal","ABPBX65010","Cardinalidae","Spiza americana","Dickcissel","Spiza americana","Dickcissel","SNA","NNRB","G5","Native","Unknown/Undetermined","Do not track","Spiza americana","Dickcissel","Spiza americana_Dickcissel"
